eventSindID,eventDescription,eventDescriptionUkranianLang,eventDescriptionEnglishLang,ISODate,latitude2,longitude2,categoryHealthFacilitiesDamagedDestroyed,Infrastructure: Hospital,Infrastructure: Health Transport,Infrastructure: Other,HealthWorkersAttack: Health Building,HealthWorkersAttack: No Information,HealthWorkersAttack: Everyday Activities,HealthWorkersAttack: Outside Health Facility,categoryHealthInfrastructure,categoryHealthWorkersAttacked,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Health Workers Killed,Health Workers Kidnapped,Health Workers Arrested,Health Workers Injured,Health Workers Assaulted,Perpetrator of Attack,Type of Perpetrator,Weapon Used,Weapon Delivery
32776,As reported on 07 June 2022: An outpatient clinic was hit by Russian shelling.,Повідомлення від 07 червня 2022 року: Під російський обстріл потрапила амбулаторія.,"Message from June 07, 2022: An outpatient clinic came under Russian fire.",2022-06-07 00:00:00,46.9758615,31.9939666,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
34394,07 June 2022: A hospital was damaged by artillery fire.,07 червня 2022 року: Внаслідок артилерійського обстрілу пошкоджено лікарню.,"June 07, 2022: Hospital was damaged as a result of artillery shelling.",2022-06-07 00:00:00,48.9437754143,38.4845364861,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
34678,07 June 2022: A health worker was killed when a mobile clinic was impacted by violence with heavy weapons.,07 червня 2022 року: Медичний працівник загинув під час обстрілу мобільної клініки із застосуванням важкої зброї.,"June 07, 2022: A healthcare provider was killed during a mobile clinic firing with heavy weapons.",2022-06-07 00:00:00,49.4871968,31.2718321,0,0,0,1,1,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":true,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,1,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
34175,07 June 2022: A Military field hospital was destroyed by the Russian military forces. ,07 червня 2022 року: Російськими військовими знищено мобільний військовий госпіталь. ,"June 07, 2022: The Russian military destroyed the mobile military hospital.",2022-06-07 00:00:00,47.4079345892,32.4360179015,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
34176,09 June 2022: A healthcare clinic’s windows and roof were damaged by Russian attack.,,0,09 червня 2022 року: Внаслідок російського обстрілу пошкоджено вікна та дах амбулаторії.,2022-06-09 00:00:00,47.5304011061,35.9094143025,1,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]"
32775,As reported on 10 June 2022: Almost all pharmacies have been forced to shut down due to Russian attacks.,Повідомлення від 10 червня 2022 року: Майже всі аптеки були змушені закритися через російські атаки.,"Message from June 10, 2022: Almost all pharmacies were forced to close through Russian attacks.",2022-06-10 00:00:00,46.5433717583,33.4088733606,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
32774,As reported on 10 June 2022: A local clinic had an attempt made on it to turn it into a military hospital for Russian soldiers.,Повідомлення від 10 червня 2022 року: Була здійснена спроба перетворити місцеву лікарню на військовий госпіталь для російських солдатів.,"Message from June 10, 2022: an attempt was made to turn a local hospital into a military hospital for Russian soldiers.",2022-06-10 00:00:00,46.5373262927,33.4044811316,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
34180,11 June 2022: A central hospital was damaged (mostly windows and doors) as a result of shelling.,11 червня 2022 року: В результаті обстрілу пошкоджено центральну лікарню (переважно вікна та двері).,"June 11, 2022: The firing was damaged by the central hospital (mainly windows and doors).",2022-06-11 00:00:00,47.5058482557,33.9236718706,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
32884,"As reported on 11 June 2022: The supply of medicine has continued to be blocked by Russians, depriving many Ukrainians of health care.","Повідомлення від 11 червня 2022 року: Постачання медикаментів продовжують блокуватися росіянами, що позбавляє багатьох українців медичної допомоги.","Messages of June 11, 2022: Supply of medicines continue to be blocked by the Russians, which deprives many Ukrainians of medical care.",2022-06-11 00:00:00,49.4871968,31.2718321,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
34182,"12 June 2022: An emergency and disaster medicine centre, and an ambulance, were damaged as a result of shelling. 3 people were injured.","12 червня 2022 року: Внаслідок обстрілу пошкоджено центр екстреної медичної допомоги та медицини катастроф, а також автомобіль швидкої допомоги. Поранення отримали 3 людини.","June 12, 2022: The firing was damaged by the emergency medical care and disaster medicine as well as an ambulance.3 people were injured.",2022-06-12 00:00:00,48.5914264013,37.9996920518,0,0,1,1,0,0,0,0,"{""hospital"":false,""healthTransport"":true,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
32886,13 June 2022: An ambulance was destroyed due to Russian bombardments.,13 червня 2022 року: Внаслідок бомбардування військами РФ знищено автомобіль швидкої допомоги.,"June 13, 2022: As a result of the bombing of the Russian troops, an ambulance was destroyed.",2022-06-13 00:00:00,48.0158753,37.8013407,0,0,1,0,0,0,0,0,"{""hospital"":false,""healthTransport"":true,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
32888,14 June 2022: A hospital was damaged by Russian bombardments.,14 червня 2022 року: Внаслідок російських обстрілів пошкоджено лікарню.,"June 14, 2022: The hospital was damaged by Russian shelling.",2022-06-14 00:00:00,48.0441723,37.7456786,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
32887,14 June 2022: A health centre was damaged by Russian bombardments.,14 червня 2022 року: Внаслідок російських обстрілів пошкоджено медичний центр.,"June 14, 2022: The medical center was damaged as a result of Russian shelling.",2022-06-14 00:00:00,48.0441723,37.7456786,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
32885,Between 14 and 15 June 2022 : A hospital was damaged Russian shelling,Між 14 та 15 червня 2022 року: Під час російського обстрілу пошкоджено лікарню.,Between 14 and 15 June 2022: The hospital was damaged during Russian shelling.,2022-06-14 00:00:00,47.6617478,33.7180001,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
32894,"17 June 2022: A hospital, where people were potentially sheltering, was destroyed amid Russian bombardments. ","17 червня 2022 року: Під час російських обстрілів зруйновано лікарню, в якій потенційно могли переховуватися люди. ","June 17, 2022: During Russian shelling, a hospital was destroyed in which people could potentially be hidden.",2022-06-17 00:00:00,48.917267,38.4285981,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",1,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
32895,17 June 2022: Pharmacies were damaged across five village due to Russian attacks.,17 червня 2022 року: Внаслідок російських обстрілів у п'яти селах пошкоджено аптеки та навчальні заклади.,"June 17, 2022: Pharmacies and educational establishments were damaged in five villages in five villages.",2022-06-17 00:00:00,47.3886032,31.9442334,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
32890,"17 June 2022:A psycho-neurological boarding school was destroyed or damaged by Russian attacks using MLRS, artillery, and tanks.","17 червня 2022 року: Психоневрологічний інтернат пошкоджений російськими обстрілами із застосуванням РСЗВ, артилерії та танків.","June 17, 2022: Psychoneurological boarding school is damaged by Russian shelling with the use of RSSS, artillery and tanks.",2022-06-17 00:00:00,48.179715,37.472484,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
32893,As reported on 18 June 2022: Communication between hospitals and local residents has been restricted by Russian occupiers.,Повідомлення від 18 червня 2022 року: Російські окупанти обмежили зв'язок між лікарнями та місцевими мешканцями.,"Message dated June 18, 2022: Russian invaders limited the relationship between hospitals and local residents.",2022-06-18 00:00:00,47.095837806,37.5457740913,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Not Applicable""]","[""Not Applicable""]"
32880,19 June 2022: A hospital was destroyed by Russian missile systems.,19 червня 2022 року: Російськими ракетними комплексами знищено лікарню.,"June 19, 2022: The hospital was destroyed by Russian missile systems.",2022-06-19 00:00:00,48.0158753,37.8013407,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",1,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
34395,20 June 2022: A medical outpatient clinic was damaged with MLRS fire by Russian forces. Residential areas and other civilian infrastructure were also damaged,20 червня 2022 року: Обстрілом з РСЗВ російських військ пошкоджено медичну амбулаторію. Також пошкоджено житлові квартали та інші об'єкти цивільної інфраструктури.,"June 20, 2022: A medical outpatient clinic was damaged by the Russian troops.Residential quarters and other civilian infrastructure objects were also damaged.",2022-06-20 00:00:00,47.5420531499,35.3746034929,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",1,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
34183,22 June 2022: A psycho-neurological nursing home was shelled by the Russian military. Healthcare facilities were severely damaged.,22 червня 2022 року: Російські військові обстріляли психоневрологічний інтернат. Медичному закладу завдано значних пошкоджень.,"June 22, 2022: The Russian military fired a psychoneurological boarding school.The medical facility was caused by significant damage.",2022-06-22 00:00:00,48.179715,37.472484,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
32989,As reported on 23 June 2022: Hospitals and pharmacies have been subjected to shortage of lifesaving drugs as a result of the Russian occupation, Ukrainian suppliers are unable to import medication.,0,Повідомлення від 23 червня 2022 року: Внаслідок російської окупації лікарні та аптеки відчувають дефіцит життєво необхідних ліків, українські постачальники не можуть завозити ліки.,2022-06-23 00:00:00,46.5403491384,33.4022850172,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]"
34675,23 June 2022: Three health workers were killed.,23 червня 2022 року: Вбито трьох медичних працівників.,"June 23, 2022: Three medical workers were killed.",2022-06-23 00:00:00,49.4871968,31.2718321,0,0,0,0,0,1,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":true,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,3,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""No Information""]","[""Not Applicable""]"
32995,23 June 2022:  A health facility was destroyed by Russian shelling.,Повідомлення від 23 червня 2022 року: Внаслідок російських обстрілів зруйновано медичний заклад.,"Message dated June 23, 2022: a medical institution was destroyed as a result of Russian shelling.",2022-06-23 00:00:00,48.26457,38.7205754418,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",1,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
32988,23 June 2022: A children’s hospital was threatened by Russian armed forces attack.,23 червня 2022 року: Під загрозою обстрілу збройних формувань РФ опинилася дитяча лікарня.,"June 23, 2022: A children's hospital was threatened with the shelling of the Russian armed forces.",2022-06-23 00:00:00,50.0485685173,36.1868687818,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
33093,24 June 2022: A paramedic was wounded in the legs when his ambulance was hit with shell fragments while responding to a call..,"24 червня 2022 року: Фельдшер отримав поранення в ноги, коли в його карету швидкої допомоги потрапили осколки снаряда під час виїзду на виклик.","June 24, 2022: The paramedic was injured in the feet when fragments of the projectile were hit by an ambulance during his departure.",2022-06-24 00:00:00,49.6815177,36.354776,0,0,1,0,0,0,0,0,"{""hospital"":false,""healthTransport"":true,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Firearm""]","[""Not Applicable""]"
34396,25 June 2022: A hospital was damaged by Russian attacks on the city. Other infrastructures were also destroyed and damaged.,25 червня 2022 року: Внаслідок російських обстрілів міста було пошкоджено лікарню. Інші об'єкти інфраструктури також були зруйновані та пошкоджені.,"June 25, 2022: The hospital was damaged by Russian shelling.Other infrastructure facilities were also destroyed and damaged.",2022-06-25 00:00:00,48.9155054827,38.4219635928,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
33096,25 June 2022: A paramedic was injured by Russian shelling.,25 червня 2022 року: Внаслідок російського обстрілу поранено фельдшера.,"June 25, 2022: A paramedic was wounded as a result of Russian shelling.",2022-06-25 00:00:00,49.8202650942,36.3784790039,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33103,25 June 2022: A hospital and a school were damaged by six missiles fired by two Russian helicopters.,"25 червня 2022 року: Шістьма ракетами, випущеними двома російськими вертольотами, пошкоджено лікарню та школу.","June 25, 2022: Six rockets, released by two Russian helicopters, damaged the hospital and school.",2022-06-25 00:00:00,50.7677322293,35.2640860442,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Air-launched""]"
33098,26 June 2022: A medical facility was targeted with an Uragan multiple-launch rocket system. ,"26 червня 2022 року: По медичному закладу було здійснено прицільний обстріл з реактивної системи залпового вогню ""Ураган"". ","June 26, 2022: A sight of the Hurricane Wall Fire was aimed at the medical institution.",2022-06-26 00:00:00,49.9875975254,36.3607703028,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
34201,"26 June 2022: A health centre was hit by a blast wave, which blew out its’ windows, doors, and destroyed the roof.","26 червня 2022 року: Медичний центр накрило вибуховою хвилею, якою вибило вікна, двері та зруйнувало дах.","June 26, 2022: The medical center covered the explosive wave that knocked out the windows, the door and the roof destroyed.",2022-06-26 00:00:00,50.9212432775,30.7671465889,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33099,27 June 2022: A male ambulance driver was killed when Russian forces shelled his home.,27 червня 2022 року: Водій швидкої допомоги загинув під час обстрілу його будинку російськими військами.,"June 27, 2022: The ambulance driver died during the shelling of his home by Russian troops.",2022-06-27 00:00:00,49.8299582,36.3788957,0,0,0,0,0,0,1,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":true,""outsideHealthFacility"":false}",0,0,1,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33100,"28 June 2022: A hospital was hit by Russian shelling, shattering its windows and damaging the boiler room.","28 червня 2022 року: Під російський обстріл потрапила лікарня, вибито вікна та пошкоджено котельню.","June 28, 2022: A hospital was hit by Russian fire, windows were knocked out and a boiler room was damaged.",2022-06-28 00:00:00,49.8655964349,36.9360634435,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33081,As reported on 29 June 2022: Wounded civilians were denied entry to a hospital as the facility had been occupied by the Russian military.,"Повідомлення від 29 червня 2022 року: Пораненим цивільним особам було відмовлено у госпіталізації, оскільки заклад був захоплений російськими військовими.","Notification of June 29, 2022: The wounded civilians were refused hospitalization because the institution was captured by the Russian military.",2022-06-29 00:00:00,48.4701987,38.8010178,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Not Applicable""]","[""Not Applicable""]"
36422,01 July 2022: The Director of Medical Affairs and the Head of the hospital's personnel department were detained  by Russian Federal Security Service.  They were reportedly released hours later.,"01 липня 2022 року: Директора з медичних питань та начальницю відділу кадрів лікарні затримали співробітники ФСБ Росії. Повідомляється, що їх відпустили через кілька годин.","July 01, 2022: Director for Medical Affairs and Hospital Chief of Human Resources Department was detained by FSB staff.It is reported that they were released after a few hours.",2022-07-01 00:00:00,46.6389474997,32.6166916669,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,2,0,0,"[""Federal Security Service of the Russian Federation""]","[""Law Enforcement""]","[""No Information""]","[""Not Applicable""]"
34672,01 July 2022: Five health workers were reportedly killed when a rehabilitation centre was impacted by violence with heavy weapons.,"01 липня 2022 року: За повідомленнями, п'ять медичних працівників загинули під час обстрілу реабілітаційного центру із застосуванням важкого озброєння.","July 01, 2022: According to reports, five health workers were killed during a shelling of a rehabilitation center with heavy weapons.",2022-07-01 00:00:00,49.4871968,31.2718321,0,0,0,1,1,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":true,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,5,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
36062,03 July 2022: A medical facility was damaged when Russian Forces fired artillery and mortar on the settlement. Three civilians were injured.,03 липня 2022 року: Внаслідок артилерійського та мінометного обстрілу населеного пункту пошкоджено медичний заклад. Троє цивільних осіб отримали поранення.,"July 03, 2022: a medical institution was damaged by artillery and mortar shelling.Three civilians were injured.",2022-07-03 00:00:00,50.9119775,34.8027723,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
36052,03 July 2022: A hospital and hotel-restaurant complex were damaged when Russian Forces engaged with Multiple Launch Rocket System fire in the settlement.,"03 липня 2022 року: Внаслідок обстрілу російськими військами з реактивних систем залпового вогню в населеному пункті отримали пошкодження лікарня, школа, дитячий садок та готельно-ресторанний комплекс.","July 03, 2022: As a result of the shelling of Russian troops from the jet fire systems, hospital, school, kindergarten and hotel and restaurant complex were injured in the settlement.",2022-07-03 00:00:00,48.7389415,37.5843812,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
34193,03 July 2022: A psycho-neurological boarding school was hit by Russian artillery shelling. All the windows and doors were broken in.,03 липня 2022 року: Під обстріл російської артилерії потрапив психоневрологічний інтернат. Всі вікна та двері вибиті.,"July 03, 2022: A psychoneurological boarding school came under the shelling of Russian artillery.All windows and doors are knocked out.",2022-07-03 00:00:00,51.2354981585,34.2736178498,0,0,0,1,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":true}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
33213,As reported on 05 July 2022: Medical facilities have been forced by Russian forces to record cases of injuries or deaths as crimes of the Ukrainian military. Russian forces have also been requesting fake death certificates of civilians and Russian soldiers.,Повідомлення від 05 липня 2022 року: Російські війська змусили медичні заклади фіксувати випадки поранень або смерті як злочини українських військових. Російські військові також вимагали підроблені свідоцтва про смерть цивільних осіб і російських солдатів.,"Message from July 05, 2022: Russian troops forced medical establishments to record cases of injuries or death as crimes of the Ukrainian military.The Russian military also demanded fake certificates of death of civilians and Russian soldiers.",2022-07-05 00:00:00,46.5421715,33.4079326,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Not Applicable""]","[""Not Applicable""]"
34185,05 July 2022: The windows of a hospital were shattered and blown out. ,05 липня 2022 року: Розбиті та вибиті вікна в лікарні. ,July 05 2022: Windows broken and knocked out.,2022-07-05 00:00:00,47.3152718668,33.2811391326,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]",[null]
33210,06 July 2022: A hospital was shelled by Russian forces.,06 липня 2022 року: Під обстріл російських військ потрапила лікарня.,"July 06, 2022: A hospital came under the fire of Russian troops.",2022-07-06 00:00:00,48.1338824,37.7466719,1,1,0,0,0,0,0,0,"{""hospital"":true,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,1,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
36051,06 July 2022:A medical laboratory was damaged by Russian artillery fire in the settlement. Civil infrastructure was also hit.,06 липня 2022 року: Внаслідок обстрілу російською артилерією населеного пункту пошкоджено медичну лабораторію. Постраждали також об'єкти цивільної інфраструктури.,"July 06, 2022: The medical laboratory was damaged by Russian artillery by Russian artillery.Civil infrastructure objects were also injured.",2022-07-06 00:00:00,47.4819446982,36.2506972914,0,0,0,0,0,0,0,0,"{""hospital"":false,""healthTransport"":false,""other"":false}","{""healthBuilding"":false,""noInformation"":false,""everydayActivities"":false,""outsideHealthFacility"":false}",0,0,0,0,0,0,0,"[""Armed Forces of the Russian Federation""]","[""State Military""]","[""Explosive""]","[""Ground-launched""]"
